Name,SKU,Supplier ID,Price,Image URLs,Product URL
Gon Bops Fiesta Mahogany Cajon + FREE Bag!,89/FSCJW,,$179.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3551/images/6693/Gon-Bops-FSCJM__61258.1515045162.1280.1280.jpg,https://www.drumtek.com.au/gon-bops-fiesta-mahogany-cajon-free-bag/
Gon Bops Fiesta Walnut Cajon + FREE Bag!,89/FSCJM,,$199.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3552/images/6692/GFSCJWXXX-P__80837.1515045065.1280.1280.jpg,https://www.drumtek.com.au/gon-bops-fiesta-walnut-cajon-free-bag/
Gon Bops Flamenco Cajon + FREE Bag!,89/CJFL,,$319.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3537/images/6646/Flamenco-Cajon-400x4001__39473.1512006705.1280.1280.jpg,https://www.drumtek.com.au/gon-bops-flamenco-cajon-free-bag/
Gon Bops Mariano Bongos,89/MBBG,,$299.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3553/images/6695/Mariano_Bongo__99490.1515045379.1280.1280.png,https://www.drumtek.com.au/gon-bops-mariano-bongos/
Gon Bops Tumbao Pro Cajon + FREE Bag!,TPCJ,,$309.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3544/images/6663/T-Pro_Cajon_BTB_1__62220.1513299162.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3544/images/6664/T-Pro_Cajon_Walnut__02100.1513299163.1280.1280.jpg",https://www.drumtek.com.au/gon-bops-tumbao-pro-cajon-free-bag/
"Gretsch Brooklyn - 4 Piece (22"", 10"", 12"", 16"") Shell Set - 1 ONLY!",GBROOK1ONLY,,"$3,995.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3774/images/7216/11329__68595.1541391940.1280.1280.jpg,https://www.drumtek.com.au/gretsch-brooklyn-4-piece-22-10-12-16-shell-set-1-only/
"Gretsch Catalina Club Classic - 4 Piece Kit (20"", 12"", 14"" + 14"" SNR) with Hardware",GCCJ404,,"$1,899.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/2839/images/5777/CT1-J404-GCB__73112.1471487763.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/2839/images/5778/CT1-J404-SAF__75372.1471487764.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/2839/images/5779/CT1-J404-PB__35236.1471487765.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/2839/images/5116/711AFaeI0kL._SL1500___78079.1431138300.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/2839/images/5780/CT1-J404-SN__69669.1471487765.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/2839/images/4791/5700_HW__79799.1391139019.1280.1280.jpg",https://www.drumtek.com.au/gretsch-catalina-club-classic-4-piece-kit-20-12-14-14-snr-with-hardware/
Gretsch Catalina Club Jazz - 4 Piece Kit with Hardware,CT1-J484,,"$1,799.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/367/images/5757/CT1-J484-PB__18967.1471414088.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/367/images/5758/CT1-J484-SAF__19111.1471414088.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/367/images/5760/CT1-J484-GCB__05576.1471414088.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/367/images/5759/CT1-J484-SN__76756.1471414088.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/367/images/5761/CT1-J484-SWG__03951.1471414337.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/367/images/5110/5700_HW_79799__05296.1431137117.1280.1280.jpg",https://www.drumtek.com.au/gretsch-catalina-club-jazz-4-piece-kit-with-hardware/
"Gretsch Energy - 5 Piece (22"", 10"", 12"", 16"" + 14"" SNR) With Hardware",GE4E6054RS,,$949.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3781/images/7241/GE4E825RS_0__35764.1541399387.1280.1280.png,https://www.drumtek.com.au/gretsch-energy-5-piece-22-10-12-16-14-snr-with-hardware/
"Gretsch Renown Maple - 4 Piece (24"", 13"", 16"" + 14"" SNR) Shell Set - 1 ONLY!",,,"$2,795.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/369/images/7212/gretsch_rn1r643vp_800__47587.1541389296.1280.1280.jpg,https://www.drumtek.com.au/gretsch-renown-maple-4-piece-24-13-16-14-snr-shell-set-1-only/
"Hardcase Black 22"" Cymbal Case - Holds 9 Cymbals",95/HN9CYM22,,$199.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2680/images/4426/95hc22c__99010.1368751077.1280.1280.jpg,https://www.drumtek.com.au/hardcase-black-22-cymbal-case-holds-9-cymbals/
"Hardcase Black 24"" Cymbal Case - Holds 12 Cymbals w/ Wheels",95/HN12CYM24,,$239.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2700/images/4446/95hnprocym__24973.1368751125.1280.1280.jpg,https://www.drumtek.com.au/hardcase-black-24-cymbal-case-holds-12-cymbals-w-wheels/
Hardcase Cajon Case,HNCAJON,,$219.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3744/images/7142/95HNCAJON__42638.1537340055.1280.1280.jpg,https://www.drumtek.com.au/hardcase-cajon-case/
Hardcase Lined Red 10T 12T 16FT 22B 14S Case Set,95/HLROCKFUS3-R,,$839.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2702/images/4447/95hnls22b-blue__51887.1368751129.1280.1280.jpg,https://www.drumtek.com.au/hardcase-red-10t-12t-16ft-22b-14s-case-set/
"Hardcase Standard 12"" Djembe case",95/HNDJ12,,$145.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2689/images/4435/95hcdj12__19489.1368751099.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-12-djembe-case/
"Hardcase Standard 36"" wide Hardware case w/ wheels",95/HN36W,,$269.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2682/images/4428/95hc36w__80261.1368751081.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-36-wide-hardware-case-w-wheels/
"Hardcase Standard 40"" Hardware case w/ wheels",95/HN40W,,$255.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2683/images/4429/95hc40w__31288.1368751084.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-40-hardware-case-w-wheels/
"Hardcase Standard 48"" Hardware case w/ wheels",95/HN48W,,$309.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2684/images/4430/95hc48w__51153.1368751086.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-48-hardware-case-w-wheels/
"Hardcase Standard Black 10"" & 12"" Tom Combo case",95/HN10-12C,,$199.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2661/images/4407/95HC1012C__27699.1368751032.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-10-12-tom-combo-case/
"Hardcase Standard Black 10"" Snare case",95/HN10S,,$119.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2662/images/4408/95hc10s__70062.1368751034.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-10-snare-case/
"Hardcase Standard Black 10"" Tom case",95/HN10T,,$125.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2663/images/4409/95hc10t__61168.1368751037.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-10-tom-case/
Hardcase Standard Black 10T 12T 14F 22B 14S Case Set,95/HROCKFUS2,,$679.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2692/images/4438/95hnfusion14f__07299.1368751106.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-10t-12t-14f-22b-14s-case-set/
Hardcase Standard Black 10T 12T 14FT 20B 14S Case Set,95/HFUSION,,$719.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2693/images/4439/95hnfusion20__87694.1368751109.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-10t-12t-14ft-20b-14s-case-et/
Hardcase Standard Black 10T 12T 16FT 22B 14S Case Set,95/HROCKFUS3,,$679.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2701/images/4448/95hnfusion__00955.1368751748.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-10t-12t-16ft-22b-14s-case-set/
"Hardcase Standard Black 12"" & 13"" Tom Combo case",95/HN12-13C,,$219.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2664/images/4410/95hc1213c__52292.1368751039.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-12-13-tom-combo-case/
"Hardcase Standard Black 12"" Snare case",95/HN12S,,$119.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2665/images/4411/95hc12s__47916.1368751042.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-12-snare-case/
"Hardcase Standard Black 12"" Tom case",95/HN12T,,$125.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2666/images/4412/95hc12t__18439.1368751044.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-12-tom-case/
"Hardcase Standard Black 13"" & 14"" Combo case",95/HN13-14C,,$229.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2667/images/4413/95hc1213c__51272.1368751046.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-13-14-combo-case/
"Hardcase Standard Black 13"" Snare case",95/HN13S,,$125.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2668/images/4414/95hc13s__42447.1368751049.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-13-snare-case/
"Hardcase Standard Black 13"" Tom case",95/HN13T,,$139.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2669/images/4415/95hc13t__31447.1368751051.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-13-tom-case/
"Hardcase Standard Black 14"" Floor tom case",95/HN14FT,,$145.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2670/images/4416/95hc14ft__87154.1368751053.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-14-floor-tom-case/
"Hardcase Standard Black 14"" Piccolo Snare case",95/HN14P,,$125.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2671/images/4417/95hc14p__72177.1368751055.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-14-piccolo-snare-case/
"Hardcase Standard Black 14"" Snare case",95/HN14S,,$119.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2672/images/4418/95hc14s__05447.1368751058.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-14-snare-case/
"Hardcase Standard Black 14"" Tom case",95/HN14T,,$145.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2674/images/4420/95hc14t__93023.1368751063.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-14-tom-case/
"Hardcase Standard Black 16"" Floor tom case",95/HN16FT,,$165.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2675/images/4421/95hc16ft__91501.1368751065.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-16-floor-tom-case/
"Hardcase Standard Black 18"" Bass drum case",95/HN18B,,$209.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2676/images/4422/95hc18b__13382.1368751068.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-18-bass-drum-case/
"Hardcase Standard Black 18"" Floor tom case",95/HN18FT,,$185.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2677/images/4423/95hc18ft__84136.1368751070.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-18-floor-tom-case/
"Hardcase Standard Black 20"" Bass Drum case",95/HN20B,,$229.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2678/images/4424/95hc20b__26802.1368751072.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-20-bass-drum-case/
"Hardcase Standard Black 22"" Bass Drum case",95/HN22B,,$245.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2679/images/4425/95hc22b__39961.1368751074.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-22-bass-drum-case/
"Hardcase Standard Black 24"" Bass Drum case",95/HN24B,,$299.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2681/images/4427/95hc24b__82692.1368751079.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-24-bass-drum-case/
"Hardcase Standard Black 8"" Tom case",95/HN8T,,$119.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2685/images/4431/95hc8t__15226.1368751089.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-black-8-tom-case/
Hardcase Standard Bongo case,95/HNBONGO,,$165.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2686/images/4432/95hcbongo__20030.1368751091.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-bongo-case/
Hardcase Standard Conga case,95/HNCONGA,,$209.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2687/images/4433/95hcconga__80972.1368751094.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-conga-case/
Hardcase Standard Double Pedal case,95/HNDBP,,$145.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2688/images/4434/95hcdbp__06264.1368751096.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-double-pedal-case/
"Hardcase Standard Light Green 14"" Snare Case",95/HNP14S-LG,,$149.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2694/images/4440/95hnls22b-blue__82243.1368751111.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-light-green-14-snare-case/
"Hardcase Standard Pink 14"" Snare Case",95/HNP14S-P,,$149.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2695/images/4441/95hnls22b-blue__75936.1368751113.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-pink-14-snare-case/
"Hardcase Standard Red 14"" Snare Case",95/HNP14S-R,,$149.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2696/images/4442/95hnls22b-blue__56387.1368751116.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-red-14-snare-case/
Hardcase Standard Tumba case,95/HNTUMBA,,$209.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2690/images/4436/95hcconga__14590.1368751101.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-tumba-case/
"Hardcase Standard White 14"" Snare Case",95/HNP14S-W,,$149.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2697/images/4443/95hnls22b-blue__45935.1368751118.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-white-14-snare-case/
"Hardcase Standard Yellow 14"" Snare Case",95/HNP14S-Y,,$149.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2698/images/4444/95hnls22b-blue__15377.1368751121.1280.1280.jpg,https://www.drumtek.com.au/hardcase-standard-yellow-14-snare-case/
"Istanbul Agop 12"" Traditional Trash Hit",THIT12,,$255.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3896/images/7594/trash-hit_1_big__32423.1571381436.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-12-traditional-trash-hit/
"Istanbul Agop 14"" 30th Anniversary Hi Hats",30TH14,,$855.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3893/images/7590/30th-hihat_big__83191.1571381211.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-14-30th-anniversary-hi-hats/
"Istanbul Agop 14"" Mel Lewis Hi Hats",ML14,,$689.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3904/images/7609/mel-lewis-14_big__59598.1571790742.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-14-mel-lewis-hi-hats/
"Istanbul Agop 15"" 30th Anniversary Hi Hats",30TH15,,$965.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3894/images/7591/30th-hihat_big__31000.1571381240.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-15-30th-anniversary-hi-hats/
"Istanbul Agop 15"" Mantra Hi Hats",CBMH15,,$775.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3910/images/7622/mantra-15hh-web_big__28333.1571793424.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-15-mantra-hi-hats/
"Istanbul Agop 15"" Signature Hi Hats",AGH15,,$745.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3889/images/7578/agop-sig-hihat_big__31252.1571293445.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-15-signature-hi-hats/
"Istanbul Agop 16"" 30th Anniversary Hi Hats",30TH16,,"$1,085.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3895/images/7592/30th-hihat_big__74008.1571381246.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-16-30th-anniversary-hi-hats/
"Istanbul Agop 16"" Signature Hi Hats",AGH16,,$835.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3888/images/7577/agop-sig-hihat_big__61047.1571293305.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-16-signature-hi-hats/
"Istanbul Agop 18"" Traditional Dark Crash",DC18,,$439.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3897/images/7596/traditional-dark-crash_big__74942.1571726007.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-18-traditional-dark-crash/
"Istanbul Agop 18"" Traditional Thin Crash",THC18,,$439.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3907/images/7615/preview__57715.1571792359.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-18-traditional-thin-crash/
"Istanbul Agop 18"" Xist Ion Crash",XIC18,,$275.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3912/images/7627/xist-ion-crash_big__31073.1571813117.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-18-xist-ion-crash/
"Istanbul Agop 20"" 30th Anniversary Ride + Bag",30TH20,,$825.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3892/images/7585/30th-medsize_bigride__83410.1571294193.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3892/images/7586/30th-bag-web_1_bag__72856.1571294193.1280.1280.jpg",https://www.drumtek.com.au/istanbul-agop-20-30th-anniversary-ride-bag/
"Istanbul Agop 22"" Mantra Ride",CBMR22,,$785.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3909/images/7620/mantra-20c-web_big__83105.1571793281.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-20-mantra-crash/
"Istanbul Agop 20"" Signature Ride",AGR20,,$645.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3886/images/7574/agop-sig-ride_big__18840.1571291867.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-20-signature-ride/
"Istanbul Agop 20"" Stirling Crash Ride",STCR20,,$645.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3902/images/7606/sq-sterling-20cr_big__61738.1571789888.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-20-stirling-crash-ride/
"Istanbul Agop 20"" Traditional Dark Crash",DC20,,$585.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3898/images/7597/traditional-dark-crash_big__41421.1571726043.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-20-traditional-dark-crash/
"Istanbul Agop 20"" Xist Brilliant Crash",XCB20,,$365.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3905/images/7611/xist-brilliant-crash_big__55837.1571790927.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-20-xist-brilliant-crash/
"Istanbul Agop 22"" 30th Anniversary Ride + Bag",30TH22,,$995.00,"https://cdn2.bigcommerce.com/server3500/08e8a/products/3891/images/7583/30th-medsize_bigride__29220.1571293790.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3891/images/7584/30th-bag-web_1_bag__77066.1571293790.1280.1280.jpg",https://www.drumtek.com.au/istanbul-agop-22-30th-anniversary-ride-bag/
"Istanbul Agop 22"" Mantra Ride",CBMR22,,$785.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3909/images/7620/mantra-20c-web_big__83105.1571793281.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-22-mantra-ride/
"Istanbul Agop 22"" Mel Lewis Ride",ML22,,$795.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3900/images/7601/mel-lewis-22_big__06776.1571788930.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-22-mel-lewis-ride/
"Istanbul Agop 22"" OM Ride",CBOR22,,$795.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3908/images/7617/om-ride_1_big__34680.1571792952.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-22-om-ride/
"Istanbul Agop 22"" Signature Ride",AGR22,,$795.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3887/images/7575/agop-sig-ride_big__11928.1571292797.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-22-signature-ride/
"Istanbul Agop 22"" Special Edition Jazz Ride",SER22,,$779.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3899/images/7599/7397557_800__55047.1571788238.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-22-special-edition-jazz-ride/
"Istanbul Agop 22"" Stirling Crash Ride",STCR22,,$795.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3903/images/7607/sq-sterling-20cr_big__32345.1571789928.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-22-stirling-crash-ride/
"Istanbul Agop 23"" Signature Ride",AGR23,,$865.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3885/images/7573/agop-sig-ride_big__17227.1571291753.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-23-signature-ride/
"Istanbul Agop 24"" 30th Anniversary Ride + Bag",30TH24,,"$1,285.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/3890/images/7581/30th-medsize_bigride__72638.1571293717.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3890/images/7582/30th-bag-web_1_bag__57720.1571293723.1280.1280.jpg",https://www.drumtek.com.au/istanbul-agop-24-30th-anniversary-ride-bag/
"Istanbul Agop 24"" Joey Waronker Signature Ride",JWR24,,$935.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3906/images/7613/joey-ride_big__04821.1571791147.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-24-joey-waronker-signature-ride/
"Istanbul Agop 24"" Signature Ride",AGR24,,$935.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3884/images/7572/agop-sig-ride_big__63621.1571290871.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-24-signature-ride/
"Istanbul Agop Xist Brilliant Cymbal Set (14"", 16"", 18"", 20"") + Free Hardcase",IXBSR,,$999.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3901/images/7603/xist_bril_pack__22856.1571789413.1280.1280.jpg,https://www.drumtek.com.au/istanbul-agop-xist-brilliant-cymbal-set-14-16-18-20-free-hardcase/
LP 'Festivo' Cajon - Available in Four Colours!,LP1442,,$199.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2955/images/5234/lp1442_festivo_cajon_1431749496_e406f0fc__86744.1439259836.1280.1280.jpg,https://www.drumtek.com.au/lp-festivo-cajon-available-in-four-colours/
"LP Blast Block, High Pitch - Yellow",LP1305,,$37.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2418/images/4097/5550067832_frt_wlg_001__61202.1368594105.1280.1280.jpg,https://www.drumtek.com.au/lp-blast-block-high-pitch-yellow/
"LP Blast Block, Low Pitch - Green",LP1307,,$38.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2419/images/4098/5550067833_frt_wlg_001__01964.1368594111.1280.1280.jpg,https://www.drumtek.com.au/lp-blast-block-low-pitch-green/
LP Bongo Cowbell,LP206A,,$89.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2448/images/4127/5550069919_frt_wlg_001__56216.1368594213.1280.1280.jpg,https://www.drumtek.com.au/lp-bongo-cowbell/
LP Cajon,LP1432,,$329.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2549/images/4228/5550029359_frt_wlg_001__10845.1368594516.1280.1280.jpg,https://www.drumtek.com.au/lp-cajon/
"LP Cyclops, Steel Jingles, Black, Mountable",LP160,,$51.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2513/images/4192/5550067860_frt_wlg_001__24892.1368594399.1280.1280.jpg,https://www.drumtek.com.au/lp-cyclops-steel-jingles-black-mountable/
"LP Cyclops, Steel Jingles, Red, Mountable",LP161,,$51.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2514/images/4193/5550067861_frt_wlg_001__91177.1368594404.1280.1280.jpg,https://www.drumtek.com.au/lp-cyclops-steel-jingles-red-mountable/
"LP Cyclops, Steel Jingles, White, Mountable",LP162,,$51.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2515/images/4194/5550067862_frt_wlg_001__09376.1368594405.1280.1280.jpg,https://www.drumtek.com.au/lp-cyclops-steel-jingles-white-mountable/
LP Jangle Bell,LP009J,,$129.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3266/images/5904/lp009__medium__38495.1472089019.1280.1280.jpg,https://www.drumtek.com.au/lp-jangle-bell/
LP Rock Classic Ridge Rider,LP009,,$119.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2440/images/4119/5550069902_frt_wmd_001__63071.1368594173.1280.1280.jpg,https://www.drumtek.com.au/lp-rock-classic-ridge-rider/
LP Rock Ridge Rider,LP008,,$119.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/2439/images/4118/5550069901_frt_wlg_001__62483.1368594172.1280.1280.jpg,https://www.drumtek.com.au/lp-rock-ridge-rider/
"110th 14 x 5"" 110th Anniversary Black Beauty Brass Snare w/ Anniversary Bag",LB406XXCX-5X14,,"$1,599.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/3880/images/7552/110th_Anniversary_14x5__05023.1570857624.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/3880/images/7553/Bag__81913.1570857676.1280.1280.png",https://www.drumtek.com.au/110th-14-x-5-110th-anniversary-black-beauty-brass-snare-w-anniversary-bag/
"Ludwig 14 x 5"" Black Beauty Snare Drum",LB416,,"$1,199.00",https://cdn2.bigcommerce.com/server3500/08e8a/products/3548/images/6678/LB416-large__45515.1513983287.1280.1280.jpg,https://www.drumtek.com.au/ludwig-14-x-5-black-beauty-snare-drum/
"Ludwig 14 x 5"" Copperphonic Snare Drum",LC661T,,"$1,239.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/3801/images/7313/Copperphonic__41567.1554514173.1280.1280.jpg
https://cdn2.bigcommerce.com/server3500/08e8a/products/3801/images/7315/Copper_Close__95218.1554514189.1280.1280.jpg",https://www.drumtek.com.au/ludwig-14-x-5-copperphonic-snare-drum/
"Ludwig 14 x 5"" Supraphonic Snare Drum",LM400,,$849.00,https://cdn2.bigcommerce.com/server3500/08e8a/products/3258/images/5874/LM400__61401.1471669940.1280.1280.jpg,https://www.drumtek.com.au/ludwig-14-x-5-supraphonic-snare-drum/
"Ludwig 14 x 6.5"" 110th Anniversary Black Beauty Brass Snare w/ Anniversary Bag",LB407XXCX-6.5X14,,"$1,699.00","https://cdn2.bigcommerce.com/server3500/08e8a/products/3881/images/7556/110th_Anniversary_14x6.5__47218.1570857990.1280.1280.png
https://cdn2.bigcommerce.com/server3500/08e8a/products/3881/images/7555/Bag__80118.1570857730.1280.1280.png",https://www.drumtek.com.au/ludwig-14-x-6-5-110th-anniversary-black-beauty-brass-snare-w-anniversary-bag/
