Name,SKU,Supplier ID,Price,Image URLs,Product URL
"Gretsch Energy 22"" 5 Piece Drum Kit - Ruby Sparkle",GE4E825R,,"$1,109.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30062/450-Gretsch-Energy-22-5-Piece-Drum-Kit-Ruby-Sparkle.jpg,https://www.drummersparadise.com.au/product/gretsch-energy-22--5-piece-drum-kit---ruby-sparkle
"Gretsch Energy 22"" 5 Piece Drum Kit - White",GE4E825W,,"$1,109.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30063/450-Gretsch-Energy-22-5-Piece-Drum-Kit-White.jpg,https://www.drummersparadise.com.au/product/gretsch-energy-22--5-piece-drum-kit---white
"Gretsch Catalina Club 18"" 4 Piece Drum Kit - Gloss Crimson Burst",CT1-J484-GCB,,"$2,029.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30056/450-Gretsch-Catalina-Club-18-4-Piece-Drum-Kit-Gloss-Crimson-Burst.jpg,https://www.drummersparadise.com.au/product/gretsch-catalina-club-18--4-piece-drum-kit---gloss
"Gretsch Catalina Club 18"" 4 Piece Drum Kit - Piano Black",CT1-J484-PB,,"$2,029.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34582/450-Gretsch-Catalina-Club-18-4-Piece-Drum-Kit-Gloss-Piano-Black.jpg,https://www.drummersparadise.com.au/product/gretsch-catalina-club-18--4-piece-drum-kit---piano
"Gretsch Catalina Maple 20"" 5 Piece Drum Kit - Deep Cherry Burst",CM1-E605-DCB,,"$2,169.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30059/450-Gretsch-Catalina-Maple-20-5-Piece-Drum-Kit-Deep-Cherry-Burst.jpg,https://www.drummersparadise.com.au/product/gretsch-catalina-maple-20--5-piece-drum-kit---deep
"Gretsch Catalina Maple 22"" 5 Piece Drum Kit - Silver Sparkle",CM1-E825-SS,,"$2,169.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34583/450-Gretsch-Catalina-Maple-22-5-Piece-Drum-Kit-Silver-Sparkle.jpg,https://www.drummersparadise.com.au/product/gretsch-catalina-maple-22--5-piece-drum-kit---silv
"Gretsch Renown 22"" 5 Piece Shell Kit - Copper Sparkle Lacquer",RN2-E825-CSL,,"$3,399.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30064/450-Gretsch-Renown-22-5-Piece-Drum-Kit-Copper-Sparkle-Lacquer.jpg,https://www.drummersparadise.com.au/product/gretsch-renown-22--5-piece-shell-kit---copper-spar
"Gretsch Renown 22"" 5 Piece Shell Kit - Silver Oyster Pearl",RN2-E825-SOP,,"$3,399.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34584/450-Gretsch-Renown-22-5-Piece-Drum-Kit-Silver-Oyster-Pearl.jpg,https://www.drummersparadise.com.au/product/gretsch-renown-22--5-piece-shell-kit---silver-oyst
"Gretsch Renown 22"" 5 Piece Shell Kit - Vintage Pearl",RN2-E825-VP,,"$3,399.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30066/450-Gretsch-Renown-22-5-Piece-Drum-Kit-Vintage-Pearl.jpg,https://www.drummersparadise.com.au/product/gretsch-renown-22--5-piece-shell-kit---vintage-pea
"Gretsch Brooklyn 20"" 4 Piece Shell Kit - Creme Oyster",GB-E404-302,,"$4,589.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30057/450-Gretsch-Brooklyn-20-4-Piece-Drum-Kit-Creme-Oyster.jpg,https://www.drummersparadise.com.au/product/gretsch-brooklyn-20--4-piece-shell-kit---creme-oys
